pos,artist_name,track_uri,artist_uri,track_name,album_uri,album_name,pid,name,modified_at,num_artists,num_albums,num_tracks,num_followers,num_edits,playlist_duration_ms,collaborative,description,num_playlists_track,num_playlists_artist,raw_track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
15,Chris Brown,spotify:track:3H1LCvO3fVsK2HPguhbml0,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,Forever,spotify:album:1UtE4zAlSE2TlKmTFgrTg5,Exclusive - The Forever Edition,887,Reception,1409961600,57,63,66,1,22,15285499,false,,15,106,3H1LCvO3fVsK2HPguhbml0,0.669,0.822,11,-4.288,1,0.043,0.0339,0.000142,0.231,0.43,120.011,audio_features,spotify:track:3H1LCvO3fVsK2HPguhbml0,https://api.spotify.com/v1/tracks/3H1LCvO3fVsK2HPguhbml0,https://api.spotify.com/v1/audio-analysis/3H1LCvO3fVsK2HPguhbml0,277107,4
0,Lynyrd Skynyrd,spotify:track:4CJVkjo5WpmUAKp3R44LNb,spotify:artist:4MVyzYMgTwdP7Z49wAZHx0,Sweet Home Alabama,spotify:album:5rtOJsiDDjA9V5306cyTRS,Second Helping,888,Old Rock,1442880000,17,20,22,1,10,5887643,false,,26,34,4CJVkjo5WpmUAKp3R44LNb,0.597,0.605,7,-12.013,1,0.0255,0.181,0.000331,0.118,0.886,97.782,audio_features,spotify:track:4CJVkjo5WpmUAKp3R44LNb,https://api.spotify.com/v1/tracks/4CJVkjo5WpmUAKp3R44LNb,https://api.spotify.com/v1/audio-analysis/4CJVkjo5WpmUAKp3R44LNb,281147,4
2,Guns N' Roses,spotify:track:7o2CTH4ctstm8TNelqjb51,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,Sweet Child O' Mine,spotify:album:3I9Z1nDCL4E0cP62flcbI5,Appetite For Destruction,888,Old Rock,1442880000,17,20,22,1,10,5887643,false,,24,42,7o2CTH4ctstm8TNelqjb51,0.454,0.91,6,-7.766,1,0.0448,0.0866,0.0996,0.116,0.629,125.116,audio_features,spotify:track:7o2CTH4ctstm8TNelqjb51,https://api.spotify.com/v1/tracks/7o2CTH4ctstm8TNelqjb51,https://api.spotify.com/v1/audio-analysis/7o2CTH4ctstm8TNelqjb51,354520,4
4,Kansas,spotify:track:4DMKwE2E2iYDKY01C335Uw,spotify:artist:2hl0xAkS2AIRAu23TVMBG1,Carry on Wayward Son,spotify:album:7MejfRSNnrpcLZIxkeZDqR,Leftoverture,888,Old Rock,1442880000,17,20,22,1,10,5887643,false,,22,25,4DMKwE2E2iYDKY01C335Uw,0.482,0.786,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.793,126.755,audio_features,spotify:track:4DMKwE2E2iYDKY01C335Uw,https://api.spotify.com/v1/tracks/4DMKwE2E2iYDKY01C335Uw,https://api.spotify.com/v1/audio-analysis/4DMKwE2E2iYDKY01C335Uw,323000,4
17,Queen,spotify:track:1AhDOtG9vPSOmsWgNW0BEY,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,Bohemian Rhapsody - Remastered 2011,spotify:album:1TSZDcvlPtAnekTaItI3qO,A Night At The Opera,888,Old Rock,1442880000,17,20,22,1,10,5887643,false,,30,61,1AhDOtG9vPSOmsWgNW0BEY,0.414,0.404,0,-9.928,0,0.0499,0.271,0.0,0.3,0.224,71.105,audio_features,spotify:track:1AhDOtG9vPSOmsWgNW0BEY,https://api.spotify.com/v1/tracks/1AhDOtG9vPSOmsWgNW0BEY,https://api.spotify.com/v1/audio-analysis/1AhDOtG9vPSOmsWgNW0BEY,354320,4
0,Avril Lavigne,spotify:track:4omisSlTk6Dsq2iQD7MA07,spotify:artist:0p4nmQO2msCgU4IF37Wi3j,Sk8er Boi,spotify:album:7h6XeTzy0SRXDrFJeA9gO7,Let Go,895,Throwbacks,1424304000,52,83,137,1,6,31869941,false,,11,27,4omisSlTk6Dsq2iQD7MA07,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0.0,0.358,0.484,149.937,audio_features,spotify:track:4omisSlTk6Dsq2iQD7MA07,https://api.spotify.com/v1/tracks/4omisSlTk6Dsq2iQD7MA07,https://api.spotify.com/v1/audio-analysis/4omisSlTk6Dsq2iQD7MA07,204000,4
52,OutKast,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,spotify:artist:1G9G7WwrXka3Z1r7aIDjI7,Hey Ya! - Radio Mix / Club Mix,spotify:album:1UsmQ3bpJTyK6ygoOOjG1r,Speakerboxxx/The Love Below,895,Throwbacks,1424304000,52,83,137,1,6,31869941,false,,22,53,2PpruBYCo4H7WOBJ7Q2EwM,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,audio_features,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/tracks/2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/audio-analysis/2PpruBYCo4H7WOBJ7Q2EwM,235213,4
68,The Killers,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,Mr. Brightside,spotify:album:4undIeGmofnAYKhnDclN1w,Hot Fuss,895,Throwbacks,1424304000,52,83,137,1,6,31869941,false,,26,40,7oK9VyNzrYvRFo7nQEYkWN,0.356,0.924,1,-3.74,1,0.0808,0.00101,0.0,0.0953,0.232,148.017,audio_features,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,https://api.spotify.com/v1/tracks/7oK9VyNzrYvRFo7nQEYkWN,https://api.spotify.com/v1/audio-analysis/7oK9VyNzrYvRFo7nQEYkWN,222587,4
117,Chris Brown,spotify:track:3H1LCvO3fVsK2HPguhbml0,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,Forever,spotify:album:1UtE4zAlSE2TlKmTFgrTg5,Exclusive - The Forever Edition,895,Throwbacks,1424304000,52,83,137,1,6,31869941,false,,15,106,3H1LCvO3fVsK2HPguhbml0,0.669,0.822,11,-4.288,1,0.043,0.0339,0.000142,0.231,0.43,120.011,audio_features,spotify:track:3H1LCvO3fVsK2HPguhbml0,https://api.spotify.com/v1/tracks/3H1LCvO3fVsK2HPguhbml0,https://api.spotify.com/v1/audio-analysis/3H1LCvO3fVsK2HPguhbml0,277107,4
123,Boys Like Girls,spotify:track:6GIrIt2M39wEGwjCQjGChX,spotify:artist:0vWCyXMrrvMlCcepuOJaGI,The Great Escape,spotify:album:4WqgusSAgXkrjbXzqdBY68,Boys Like Girls,895,Throwbacks,1424304000,52,83,137,1,6,31869941,false,,8,13,6GIrIt2M39wEGwjCQjGChX,0.423,0.94,1,-4.012,0,0.0635,0.00166,0.0,0.178,0.505,149.934,audio_features,spotify:track:6GIrIt2M39wEGwjCQjGChX,https://api.spotify.com/v1/tracks/6GIrIt2M39wEGwjCQjGChX,https://api.spotify.com/v1/audio-analysis/6GIrIt2M39wEGwjCQjGChX,206520,4
62,Rush,spotify:track:3QZ7uX97s82HFYSmQUAN1D,spotify:artist:2Hkut4rAAyrQxRdof7FVJq,Tom Sawyer,spotify:album:2xg7iIKoSqaDNpDbJnyCjY,Moving Pictures,903,Oldies,1506556800,61,64,66,1,13,14511221,false,,3,5,3QZ7uX97s82HFYSmQUAN1D,0.536,0.901,9,-7.211,1,0.0374,0.00145,0.0186,0.06,0.666,87.559,audio_features,spotify:track:3QZ7uX97s82HFYSmQUAN1D,https://api.spotify.com/v1/tracks/3QZ7uX97s82HFYSmQUAN1D,https://api.spotify.com/v1/audio-analysis/3QZ7uX97s82HFYSmQUAN1D,276880,4
17,Justin Timberlake,spotify:track:1AWQoqb9bSvzTjaLralEkT,spotify:artist:31TPClRtHm23RisEBtV3X7,Rock Your Body,spotify:album:6QPkyl04rXwTGlGlcYaRoW,Justified,904,dance yrself clean,1422835200,18,22,26,2,4,7765445,false,,9,71,1AWQoqb9bSvzTjaLralEkT,0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,audio_features,spotify:track:1AWQoqb9bSvzTjaLralEkT,https://api.spotify.com/v1/tracks/1AWQoqb9bSvzTjaLralEkT,https://api.spotify.com/v1/audio-analysis/1AWQoqb9bSvzTjaLralEkT,267267,4
6,Jesse McCartney,spotify:track:1HwpWwa6bnqqRhK8agG4RS,spotify:artist:2Hjj68yyUPiC0HKEOigcEp,Beautiful Soul,spotify:album:2gidE8vgVOkYufANjuvj3S,Beautiful Soul,908,old but good,1506038400,43,51,53,2,6,11656243,false,,12,16,1HwpWwa6bnqqRhK8agG4RS,0.66,0.666,9,-4.342,1,0.0472,0.0759,0.0,0.0268,0.933,89.975,audio_features,spotify:track:1HwpWwa6bnqqRhK8agG4RS,https://api.spotify.com/v1/tracks/1HwpWwa6bnqqRhK8agG4RS,https://api.spotify.com/v1/audio-analysis/1HwpWwa6bnqqRhK8agG4RS,214227,4
7,Jonas Brothers,spotify:track:1TfAhjzRBWzYZ8IdUV3igl,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,Year 3000,spotify:album:20RAjvZ9LX2FDuDU8RDuIl,Jonas Brothers,908,old but good,1506038400,43,51,53,2,6,11656243,false,,11,19,1TfAhjzRBWzYZ8IdUV3igl,0.659,0.869,11,-5.858,1,0.046,0.00357,0.0,0.302,0.811,106.966,audio_features,spotify:track:1TfAhjzRBWzYZ8IdUV3igl,https://api.spotify.com/v1/tracks/1TfAhjzRBWzYZ8IdUV3igl,https://api.spotify.com/v1/audio-analysis/1TfAhjzRBWzYZ8IdUV3igl,201960,4
31,Justin Bieber,spotify:track:4I2GqMe7L2ccMpUbnDzYLH,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Somebody To Love,spotify:album:6gdLfnf2vdNlMTyhJHaDLs,My Worlds,908,old but good,1506038400,43,51,53,2,6,11656243,false,,4,100,4I2GqMe7L2ccMpUbnDzYLH,0.719,0.839,5,-5.235,1,0.0257,0.00241,0.0,0.228,0.636,129.97,audio_features,spotify:track:4I2GqMe7L2ccMpUbnDzYLH,https://api.spotify.com/v1/tracks/4I2GqMe7L2ccMpUbnDzYLH,https://api.spotify.com/v1/audio-analysis/4I2GqMe7L2ccMpUbnDzYLH,220920,4
34,OutKast,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,spotify:artist:1G9G7WwrXka3Z1r7aIDjI7,Hey Ya! - Radio Mix / Club Mix,spotify:album:1UsmQ3bpJTyK6ygoOOjG1r,Speakerboxxx/The Love Below,908,old but good,1506038400,43,51,53,2,6,11656243,false,,22,53,2PpruBYCo4H7WOBJ7Q2EwM,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,audio_features,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/tracks/2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/audio-analysis/2PpruBYCo4H7WOBJ7Q2EwM,235213,4
35,Jason Derulo,spotify:track:67T6l4q3zVjC5nZZPXByU8,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,Whatcha Say,spotify:album:0aVJmVAeEx78nAA1rAKYf7,Jason Derulo,908,old but good,1506038400,43,51,53,2,6,11656243,false,,16,75,67T6l4q3zVjC5nZZPXByU8,0.615,0.711,11,-5.507,1,0.0779,0.0444,0.0,0.145,0.711,144.036,audio_features,spotify:track:67T6l4q3zVjC5nZZPXByU8,https://api.spotify.com/v1/tracks/67T6l4q3zVjC5nZZPXByU8,https://api.spotify.com/v1/audio-analysis/67T6l4q3zVjC5nZZPXByU8,221253,4
36,M.I.A.,spotify:track:1kusepF3AacIEtUTYrw4GV,spotify:artist:0QJIPDAEDILuo8AIq3pMuU,Paper Planes,spotify:album:1Lymt1abGCr3J06bbnmWca,Kala,908,old but good,1506038400,43,51,53,2,6,11656243,false,,8,17,1kusepF3AacIEtUTYrw4GV,0.447,0.848,2,-6.175,1,0.222,0.033,7.45e-05,0.722,0.485,172.247,audio_features,spotify:track:1kusepF3AacIEtUTYrw4GV,https://api.spotify.com/v1/tracks/1kusepF3AacIEtUTYrw4GV,https://api.spotify.com/v1/audio-analysis/1kusepF3AacIEtUTYrw4GV,203760,4
38,Chris Brown,spotify:track:3H1LCvO3fVsK2HPguhbml0,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,Forever,spotify:album:1UtE4zAlSE2TlKmTFgrTg5,Exclusive - The Forever Edition,908,old but good,1506038400,43,51,53,2,6,11656243,false,,15,106,3H1LCvO3fVsK2HPguhbml0,0.669,0.822,11,-4.288,1,0.043,0.0339,0.000142,0.231,0.43,120.011,audio_features,spotify:track:3H1LCvO3fVsK2HPguhbml0,https://api.spotify.com/v1/tracks/3H1LCvO3fVsK2HPguhbml0,https://api.spotify.com/v1/audio-analysis/3H1LCvO3fVsK2HPguhbml0,277107,4
13,Iyaz,spotify:track:4E5P1XyAFtrjpiIxkydly4,spotify:artist:5tKXB9uuebKE34yowVaU3C,Replay,spotify:album:44hyrGuZKAvITbmrlhryf8,Replay,911,BEST SONGS EVER,1502064000,28,28,41,1,10,8388914,false,,15,18,4E5P1XyAFtrjpiIxkydly4,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,audio_features,spotify:track:4E5P1XyAFtrjpiIxkydly4,https://api.spotify.com/v1/tracks/4E5P1XyAFtrjpiIxkydly4,https://api.spotify.com/v1/audio-analysis/4E5P1XyAFtrjpiIxkydly4,182307,4
14,Miley Cyrus,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,spotify:artist:5YGY8feqx7naU7z4HrwZM6,Party In The U.S.A.,spotify:album:64aKkqxc3Ur2LYIKeS5osS,The Time Of Our Lives,911,BEST SONGS EVER,1502064000,28,28,41,1,10,8388914,false,,27,80,5Q0Nhxo0l2bP3pNjpGJwV1,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,audio_features,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,https://api.spotify.com/v1/tracks/5Q0Nhxo0l2bP3pNjpGJwV1,https://api.spotify.com/v1/audio-analysis/5Q0Nhxo0l2bP3pNjpGJwV1,202067,4
17,The Black Eyed Peas,spotify:track:0uqPG793dkDDN7sCUJJIVC,spotify:artist:1yxSLGMDHlW21z4YXirZDS,Where Is The Love?,spotify:album:1bNyYpkDRovmErm4QeDrpJ,Elephunk,911,BEST SONGS EVER,1502064000,28,28,41,1,10,8388914,false,,11,48,0uqPG793dkDDN7sCUJJIVC,0.835,0.687,5,-3.18,1,0.184,0.101,0.0,0.132,0.828,94.059,audio_features,spotify:track:0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/tracks/0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/audio-analysis/0uqPG793dkDDN7sCUJJIVC,272533,4
40,Destiny's Child,spotify:track:4pmc2AxSEq6g7hPVlJCPyP,spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i,"Jumpin', Jumpin'",spotify:album:283NWqNsCA9GwVHrJk59CG,The Writing's On The Wall,912,old school,1506902400,65,73,90,2,45,22637299,false,,6,26,4pmc2AxSEq6g7hPVlJCPyP,0.771,0.685,1,-4.639,1,0.0567,0.00543,0.00157,0.0537,0.683,88.997,audio_features,spotify:track:4pmc2AxSEq6g7hPVlJCPyP,https://api.spotify.com/v1/tracks/4pmc2AxSEq6g7hPVlJCPyP,https://api.spotify.com/v1/audio-analysis/4pmc2AxSEq6g7hPVlJCPyP,230200,4
21,Shaggy,spotify:track:1lzr43nnXAijIGYnCT8M8H,spotify:artist:5EvFsr3kj42KNv97ZEnqij,It Wasn't Me,spotify:album:6NmFmPX56pcLBOFMhIiKvF,Hot Shot,913,PARTY,1502841600,91,118,134,1,13,31388970,false,,25,45,1lzr43nnXAijIGYnCT8M8H,0.853,0.606,0,-4.596,1,0.0713,0.0561,0.0,0.313,0.654,94.759,audio_features,spotify:track:1lzr43nnXAijIGYnCT8M8H,https://api.spotify.com/v1/tracks/1lzr43nnXAijIGYnCT8M8H,https://api.spotify.com/v1/audio-analysis/1lzr43nnXAijIGYnCT8M8H,227600,4
33,Usher,spotify:track:0XUfyU2QviPAs6bxSpXYG4,spotify:artist:23zg3TcAtWQy7J6upgbUnj,Yeah!,spotify:album:0vO0b1AvY49CPQyVisJLj0,Confessions,913,PARTY,1502841600,91,118,134,1,13,31388970,false,,34,82,0XUfyU2QviPAs6bxSpXYG4,0.881,0.788,2,-4.669,1,0.168,0.0212,0.0,0.0377,0.592,104.997,audio_features,spotify:track:0XUfyU2QviPAs6bxSpXYG4,https://api.spotify.com/v1/tracks/0XUfyU2QviPAs6bxSpXYG4,https://api.spotify.com/v1/audio-analysis/0XUfyU2QviPAs6bxSpXYG4,250373,4
85,OutKast,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,spotify:artist:1G9G7WwrXka3Z1r7aIDjI7,Hey Ya! - Radio Mix / Club Mix,spotify:album:1UsmQ3bpJTyK6ygoOOjG1r,Speakerboxxx/The Love Below,913,PARTY,1502841600,91,118,134,1,13,31388970,false,,22,53,2PpruBYCo4H7WOBJ7Q2EwM,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,audio_features,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/tracks/2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/audio-analysis/2PpruBYCo4H7WOBJ7Q2EwM,235213,4
1,Led Zeppelin,spotify:track:5CQ30WqJwcep0pYcV4AMNc,spotify:artist:36QJpDe2go2KgaRleHCDTp,Stairway To Heaven,spotify:album:44Ig8dzqOkvkGDzaUof9lK,Led Zeppelin IV,916,Rock,1500249600,30,68,89,1,8,24591942,false,,17,29,5CQ30WqJwcep0pYcV4AMNc,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,audio_features,spotify:track:5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/tracks/5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/audio-analysis/5CQ30WqJwcep0pYcV4AMNc,482830,4
18,Creedence Clearwater Revival,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,spotify:artist:3IYUhFvPQItj6xySrBmZkd,Fortunate Son,spotify:album:31q47gQszFt0CddSyMksgO,Willy And The Poor Boys,916,Rock,1500249600,30,68,89,1,8,24591942,false,,16,33,4BP3uh0hFLFRb5cjsgLqDh,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,audio_features,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/tracks/4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/audio-analysis/4BP3uh0hFLFRb5cjsgLqDh,140773,4
45,Survivor,spotify:track:2HHtWyy5CgaQbC7XSoOb0e,spotify:artist:26bcq2nyj5GB7uRr558iQg,Eye of the Tiger,spotify:album:4PT9VulQaQP6XR1xBI2x1W,Eye Of The Tiger,920,LITT ,1486944000,127,142,146,1,13,31814633,false,,21,22,2HHtWyy5CgaQbC7XSoOb0e,0.815,0.438,0,-14.522,0,0.0346,0.216,0.000466,0.0787,0.552,108.965,audio_features,spotify:track:2HHtWyy5CgaQbC7XSoOb0e,https://api.spotify.com/v1/tracks/2HHtWyy5CgaQbC7XSoOb0e,https://api.spotify.com/v1/audio-analysis/2HHtWyy5CgaQbC7XSoOb0e,243773,4
62,Queen,spotify:track:1AhDOtG9vPSOmsWgNW0BEY,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,Bohemian Rhapsody - Remastered 2011,spotify:album:1TSZDcvlPtAnekTaItI3qO,A Night At The Opera,920,LITT ,1486944000,127,142,146,1,13,31814633,false,,30,61,1AhDOtG9vPSOmsWgNW0BEY,0.414,0.404,0,-9.928,0,0.0499,0.271,0.0,0.3,0.224,71.105,audio_features,spotify:track:1AhDOtG9vPSOmsWgNW0BEY,https://api.spotify.com/v1/tracks/1AhDOtG9vPSOmsWgNW0BEY,https://api.spotify.com/v1/audio-analysis/1AhDOtG9vPSOmsWgNW0BEY,354320,4
64,Lynyrd Skynyrd,spotify:track:4CJVkjo5WpmUAKp3R44LNb,spotify:artist:4MVyzYMgTwdP7Z49wAZHx0,Sweet Home Alabama,spotify:album:5rtOJsiDDjA9V5306cyTRS,Second Helping,920,LITT ,1486944000,127,142,146,1,13,31814633,false,,26,34,4CJVkjo5WpmUAKp3R44LNb,0.597,0.605,7,-12.013,1,0.0255,0.181,0.000331,0.118,0.886,97.782,audio_features,spotify:track:4CJVkjo5WpmUAKp3R44LNb,https://api.spotify.com/v1/tracks/4CJVkjo5WpmUAKp3R44LNb,https://api.spotify.com/v1/audio-analysis/4CJVkjo5WpmUAKp3R44LNb,281147,4
86,Miley Cyrus,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,spotify:artist:5YGY8feqx7naU7z4HrwZM6,Party In The U.S.A.,spotify:album:64aKkqxc3Ur2LYIKeS5osS,The Time Of Our Lives,920,LITT ,1486944000,127,142,146,1,13,31814633,false,,27,80,5Q0Nhxo0l2bP3pNjpGJwV1,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,audio_features,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,https://api.spotify.com/v1/tracks/5Q0Nhxo0l2bP3pNjpGJwV1,https://api.spotify.com/v1/audio-analysis/5Q0Nhxo0l2bP3pNjpGJwV1,202067,4
124,Beyoncé,spotify:track:0WqIKmW4BTrj3eJFmnCKMv,spotify:artist:6vWDO969PvNqNYHIOW5v0m,Crazy In Love,spotify:album:25hVFAxTlDvXbx2X2QkUkE,Dangerously In Love (Alben für die Ewigkeit),920,LITT ,1486944000,127,142,146,1,13,31814633,false,,27,101,0WqIKmW4BTrj3eJFmnCKMv,0.664,0.758,2,-6.583,0,0.21,0.00238,0.0,0.0598,0.701,99.259,audio_features,spotify:track:0WqIKmW4BTrj3eJFmnCKMv,https://api.spotify.com/v1/tracks/0WqIKmW4BTrj3eJFmnCKMv,https://api.spotify.com/v1/audio-analysis/0WqIKmW4BTrj3eJFmnCKMv,235933,4
44,Queen,spotify:track:1AhDOtG9vPSOmsWgNW0BEY,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,Bohemian Rhapsody - Remastered 2011,spotify:album:1TSZDcvlPtAnekTaItI3qO,A Night At The Opera,921,Rock,1480636800,35,57,112,1,9,25827393,false,,30,61,1AhDOtG9vPSOmsWgNW0BEY,0.414,0.404,0,-9.928,0,0.0499,0.271,0.0,0.3,0.224,71.105,audio_features,spotify:track:1AhDOtG9vPSOmsWgNW0BEY,https://api.spotify.com/v1/tracks/1AhDOtG9vPSOmsWgNW0BEY,https://api.spotify.com/v1/audio-analysis/1AhDOtG9vPSOmsWgNW0BEY,354320,4
102,The All-American Rejects,spotify:track:5lDriBxJd22IhOH9zTcFrV,spotify:artist:3vAaWhdBR38Q02ohXqaNHT,Dirty Little Secret,spotify:album:3PWEGZ6CYvXRnr0JCECsDe,Move Along,921,Rock,1480636800,35,57,112,1,9,25827393,false,,9,19,5lDriBxJd22IhOH9zTcFrV,0.465,0.954,10,-4.251,1,0.044,0.000346,5.38e-06,0.573,0.458,143.85,audio_features,spotify:track:5lDriBxJd22IhOH9zTcFrV,https://api.spotify.com/v1/tracks/5lDriBxJd22IhOH9zTcFrV,https://api.spotify.com/v1/audio-analysis/5lDriBxJd22IhOH9zTcFrV,193653,4
9,Kansas,spotify:track:4DMKwE2E2iYDKY01C335Uw,spotify:artist:2hl0xAkS2AIRAu23TVMBG1,Carry on Wayward Son,spotify:album:7MejfRSNnrpcLZIxkeZDqR,Leftoverture,925,John's Playlist,1508976000,60,70,75,1,10,18541223,false,&lt;Insert catchy description here&gt;,22,25,4DMKwE2E2iYDKY01C335Uw,0.482,0.786,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.793,126.755,audio_features,spotify:track:4DMKwE2E2iYDKY01C335Uw,https://api.spotify.com/v1/tracks/4DMKwE2E2iYDKY01C335Uw,https://api.spotify.com/v1/audio-analysis/4DMKwE2E2iYDKY01C335Uw,323000,4
15,Survivor,spotify:track:2HHtWyy5CgaQbC7XSoOb0e,spotify:artist:26bcq2nyj5GB7uRr558iQg,Eye of the Tiger,spotify:album:4PT9VulQaQP6XR1xBI2x1W,Eye Of The Tiger,925,John's Playlist,1508976000,60,70,75,1,10,18541223,false,&lt;Insert catchy description here&gt;,21,22,2HHtWyy5CgaQbC7XSoOb0e,0.815,0.438,0,-14.522,0,0.0346,0.216,0.000466,0.0787,0.552,108.965,audio_features,spotify:track:2HHtWyy5CgaQbC7XSoOb0e,https://api.spotify.com/v1/tracks/2HHtWyy5CgaQbC7XSoOb0e,https://api.spotify.com/v1/audio-analysis/2HHtWyy5CgaQbC7XSoOb0e,243773,4
48,Kansas,spotify:track:4DMKwE2E2iYDKY01C335Uw,spotify:artist:2hl0xAkS2AIRAu23TVMBG1,Carry on Wayward Son,spotify:album:7MejfRSNnrpcLZIxkeZDqR,Leftoverture,926,rock,1508112000,47,55,61,1,21,14618370,false,,22,25,4DMKwE2E2iYDKY01C335Uw,0.482,0.786,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.793,126.755,audio_features,spotify:track:4DMKwE2E2iYDKY01C335Uw,https://api.spotify.com/v1/tracks/4DMKwE2E2iYDKY01C335Uw,https://api.spotify.com/v1/audio-analysis/4DMKwE2E2iYDKY01C335Uw,323000,4
36,Queen,spotify:track:1AhDOtG9vPSOmsWgNW0BEY,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,Bohemian Rhapsody - Remastered 2011,spotify:album:1TSZDcvlPtAnekTaItI3qO,A Night At The Opera,927,Oldies,1504569600,37,60,65,2,8,13131762,false,,30,61,1AhDOtG9vPSOmsWgNW0BEY,0.414,0.404,0,-9.928,0,0.0499,0.271,0.0,0.3,0.224,71.105,audio_features,spotify:track:1AhDOtG9vPSOmsWgNW0BEY,https://api.spotify.com/v1/tracks/1AhDOtG9vPSOmsWgNW0BEY,https://api.spotify.com/v1/audio-analysis/1AhDOtG9vPSOmsWgNW0BEY,354320,4
5,Guns N' Roses,spotify:track:7o2CTH4ctstm8TNelqjb51,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,Sweet Child O' Mine,spotify:album:3I9Z1nDCL4E0cP62flcbI5,Appetite For Destruction,935,Rock,1496016000,32,40,44,1,11,12324961,false,,24,42,7o2CTH4ctstm8TNelqjb51,0.454,0.91,6,-7.766,1,0.0448,0.0866,0.0996,0.116,0.629,125.116,audio_features,spotify:track:7o2CTH4ctstm8TNelqjb51,https://api.spotify.com/v1/tracks/7o2CTH4ctstm8TNelqjb51,https://api.spotify.com/v1/audio-analysis/7o2CTH4ctstm8TNelqjb51,354520,4
18,Guns N' Roses,spotify:track:7o2CTH4ctstm8TNelqjb51,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,Sweet Child O' Mine,spotify:album:3I9Z1nDCL4E0cP62flcbI5,Appetite For Destruction,935,Rock,1496016000,32,40,44,1,11,12324961,false,,24,42,7o2CTH4ctstm8TNelqjb51,0.454,0.91,6,-7.766,1,0.0448,0.0866,0.0996,0.116,0.629,125.116,audio_features,spotify:track:7o2CTH4ctstm8TNelqjb51,https://api.spotify.com/v1/tracks/7o2CTH4ctstm8TNelqjb51,https://api.spotify.com/v1/audio-analysis/7o2CTH4ctstm8TNelqjb51,354520,4
